,Student ID,student_name,gender,year,school_name,Average Reading Score,Average Maths Score
7246,7246,Tracy Green,F,10,Shelton High School,76,83
7247,7247,Erik Goodman,M,12,Shelton High School,61,58
7248,7248,Brandi Johnson,F,12,Shelton High School,54,60
7249,7249,Sheila Shah,F,9,Shelton High School,57,98
7250,7250,Mike Robinson,M,12,Shelton High School,48,74
7251,7251,Michelle Fitzgerald,F,10,Shelton High School,48,67
7252,7252,Tracie Edwards,F,9,Shelton High School,49,87
7253,7253,Cody Thomas,M,10,Shelton High School,81,48
7254,7254,Paul Benjamin,M,10,Shelton High School,49,70
7255,7255,Cheyenne Baker,F,9,Shelton High School,77,76
7256,7256,Susan Small,F,9,Shelton High School,76,73
7257,7257,Rhonda Lucas,F,10,Shelton High School,68,75
7258,7258,Gina Willis,F,12,Shelton High School,92,80
7259,7259,Joanne Cox,F,10,Shelton High School,68,64
7260,7260,Brad Sullivan,M,10,Shelton High School,63,68
7261,7261,Anthony Diaz,M,9,Shelton High School,84,74
7262,7262,Veronica Edwards,F,11,Shelton High School,99,75
7263,7263,Steve Berry,M,9,Shelton High School,90,83
7264,7264,Cheryl Reed,F,11,Shelton High School,81,64
7265,7265,Angela Johnson,F,11,Shelton High School,83,51
7266,7266,Katherine Henry,F,10,Shelton High School,44,67
7267,7267,Michael Hamilton,M,12,Shelton High School,89,49
7268,7268,Taylor Jones,F,12,Shelton High School,80,64
7269,7269,Anna Hodges,F,11,Shelton High School,83,73
7270,7270,Gregory Griffin,M,10,Shelton High School,74,69
7271,7271,Vincent Martinez,M,10,Shelton High School,95,94
7272,7272,Tony Cruz,M,10,Shelton High School,83,65
7273,7273,Heather Strickland,F,10,Shelton High School,75,98
7274,7274,Raymond Johnson,M,12,Shelton High School,76,94
7275,7275,Sarah Jones,F,9,Shelton High School,71,77
7276,7276,Victoria Fleming,F,9,Shelton High School,90,50
7277,7277,Jacob Wood,M,12,Shelton High School,80,65
7278,7278,Kristopher Williamson,M,9,Shelton High School,54,52
7279,7279,Dennis Little,M,10,Shelton High School,78,77
7280,7280,Larry Nguyen,M,9,Shelton High School,93,99
7281,7281,Phyllis Richardson,F,12,Shelton High School,67,55
7282,7282,Margaret Hicks,F,10,Shelton High School,61,63
7283,7283,Leslie Booker,F,9,Shelton High School,78,60
7284,7284,Katherine Carson,F,12,Shelton High School,65,66
7285,7285,Rachel Mitchell,F,12,Shelton High School,83,97
7286,7286,Jessica Anderson,F,11,Shelton High School,59,50
7287,7287,Nathaniel Harrington,M,10,Shelton High School,49,67
7288,7288,Michelle Arnold,F,9,Shelton High School,85,60
7289,7289,Jasmine Silva,F,12,Shelton High School,43,93
7290,7290,Bryan Oneill,M,11,Shelton High School,88,45
7291,7291,Jane May,F,12,Shelton High School,55,60
7292,7292,John Craig,M,12,Shelton High School,76,86
7293,7293,Jerry Smith,M,12,Shelton High School,63,66
7294,7294,Samantha Nelson,F,11,Shelton High School,75,90
7295,7295,Shelley Beard,F,12,Shelton High School,79,63
7296,7296,Dawn Greene,F,9,Shelton High School,80,67
7297,7297,Justin Caldwell,M,10,Shelton High School,44,85
7298,7298,Patricia Levy,F,10,Shelton High School,78,92
7299,7299,Paul Caldwell,M,11,Shelton High School,98,80
7300,7300,Nancy Sparks,F,9,Shelton High School,82,65
7301,7301,Margaret Lee,F,11,Shelton High School,94,87
7302,7302,Kelsey Wright,F,10,Shelton High School,89,61
7303,7303,David Brown,M,12,Shelton High School,44,70
7304,7304,Becky Lopez,F,11,Shelton High School,81,90
7305,7305,Lori Collins,F,12,Shelton High School,53,45
7306,7306,Perry Hooper,M,10,Shelton High School,80,83
7307,7307,Cody Rose,M,9,Shelton High School,67,74
7308,7308,Kimberly Lopez,F,11,Shelton High School,62,62
7309,7309,Joshua Montgomery,M,11,Shelton High School,68,47
7310,7310,Andrew Jones,M,9,Shelton High School,54,92
7311,7311,Dana Lutz,F,10,Shelton High School,83,92
7312,7312,Jeffrey Clark,M,9,Shelton High School,70,81
7313,7313,Micheal Leblanc,M,11,Shelton High School,47,98
7314,7314,Tammy Leach,F,12,Shelton High School,98,76
7315,7315,Dominique Russell,F,11,Shelton High School,69,88
7316,7316,Jeffrey Gillespie,M,12,Shelton High School,76,55
7317,7317,Daniel Diaz,M,10,Shelton High School,96,89
7318,7318,Mr. Martin Lozano,M,12,Shelton High School,55,96
7319,7319,Michelle Whitehead,F,11,Shelton High School,52,76
7320,7320,Melissa Ramirez,F,11,Shelton High School,62,74
7321,7321,Kari Foster,F,12,Shelton High School,71,71
7322,7322,Sharon Medina,F,9,Shelton High School,52,84
7323,7323,Brandon Simmons,M,9,Shelton High School,60,75
7324,7324,Stephen Edwards,M,9,Shelton High School,59,97
7325,7325,Victoria Rice,F,11,Shelton High School,50,66
7326,7326,Angela Jones,F,10,Shelton High School,52,86
7327,7327,Adrian Vaughn,M,11,Shelton High School,77,67
7328,7328,Jesse Rivera,M,9,Shelton High School,57,80
7329,7329,Nancy Vasquez,F,9,Shelton High School,55,69
7330,7330,Melissa Frye,F,10,Shelton High School,86,85
7331,7331,Matthew Arnold,M,12,Shelton High School,64,69
7332,7332,Phillip Mcmahon,M,9,Shelton High School,73,59
7333,7333,Meagan Richardson,F,10,Shelton High School,94,90
7334,7334,Jonathan Gonzalez,M,11,Shelton High School,82,90
7335,7335,Kimberly Mcconnell,F,10,Shelton High School,59,93
7336,7336,Bruce Hendrix MD,M,11,Shelton High School,79,60
7337,7337,Chris Smith,M,12,Shelton High School,78,69
7338,7338,Samuel Adams,M,9,Shelton High School,60,96
7339,7339,Grace Curtis,F,10,Shelton High School,92,91
7340,7340,Jason Mcclain,M,12,Shelton High School,61,46
7341,7341,Charles Campbell,M,11,Shelton High School,89,82
7342,7342,Danielle Simmons,F,10,Shelton High School,77,46
7343,7343,Brittany Phillips,F,12,Shelton High School,74,97
7344,7344,Pamela Cox DDS,F,11,Shelton High School,85,63
7345,7345,Sheryl Lane,F,10,Shelton High School,63,49
7346,7346,Emily Golden,F,9,Shelton High School,47,79
7347,7347,Mary Martinez,F,12,Shelton High School,78,53
7348,7348,Elizabeth Kane,F,10,Shelton High School,51,75
7349,7349,Christopher Johnson,M,9,Shelton High School,86,45
7350,7350,Amanda Bailey,F,10,Shelton High School,88,82
7351,7351,David Johnson,M,9,Shelton High School,91,70
7352,7352,Leah Rojas,F,11,Shelton High School,95,63
7353,7353,Nicole Stephens,F,9,Shelton High School,93,62
7354,7354,Amber Gibson,F,11,Shelton High School,95,93
7355,7355,Jose Morrow,M,11,Shelton High School,77,69
7356,7356,Latasha Romero,F,9,Shelton High School,68,59
7357,7357,Chloe Simmons,F,11,Shelton High School,67,67
7358,7358,Stacey Graham,F,11,Shelton High School,57,99
7359,7359,Charles Campos,M,10,Shelton High School,54,47
7360,7360,Timothy Miller,M,12,Shelton High School,51,62
7361,7361,Jason Morgan,M,10,Shelton High School,68,52
7362,7362,Miranda Hughes,F,9,Shelton High School,67,92
7363,7363,Kenneth Villarreal,M,10,Shelton High School,53,50
7364,7364,Jacob Chang,M,12,Shelton High School,59,59
7365,7365,Thomas Bowman,M,9,Shelton High School,43,82
7366,7366,Kristen Benton,F,9,Shelton High School,56,73
7367,7367,Paul Wade,M,11,Shelton High School,60,52
7368,7368,Scott Clements,M,9,Shelton High School,94,74
7369,7369,Teresa Browning,F,12,Shelton High School,49,99
7370,7370,Stephanie Mccarthy,F,10,Shelton High School,46,58
7371,7371,Kristina Turner,F,12,Shelton High School,71,60
7372,7372,George Johnson,M,11,Shelton High School,45,63
7373,7373,Jeanette Page,F,10,Shelton High School,73,45
7374,7374,Christopher Cook,M,9,Shelton High School,64,82
7375,7375,Catherine Rasmussen,F,10,Shelton High School,71,71
7376,7376,Teresa Torres,F,11,Shelton High School,80,48
7377,7377,Penny Villegas,F,12,Shelton High School,48,96
7378,7378,Nicole Wong,F,10,Shelton High School,94,55
7379,7379,Ashley Marshall,F,9,Shelton High School,44,76
7380,7380,Morgan Mendez,F,9,Shelton High School,73,89
7381,7381,Michael Wilson,M,12,Shelton High School,60,71
7382,7382,Joshua Roberts,M,10,Shelton High School,96,90
7383,7383,Amanda Turner,F,12,Shelton High School,82,64
7384,7384,Alexander Young,M,9,Shelton High School,55,94
7385,7385,Traci Price,F,10,Shelton High School,53,68
7386,7386,Kayla Carlson,F,9,Shelton High School,61,97
7387,7387,Nathaniel Harris,M,9,Shelton High School,78,71
7388,7388,Jon Martinez,M,11,Shelton High School,80,51
7389,7389,Mary Adams,F,9,Shelton High School,92,84
7390,7390,Heather Gregory,F,10,Shelton High School,43,59
7391,7391,Renee Robbins,F,11,Shelton High School,93,49
7392,7392,Adam Banks,M,11,Shelton High School,74,59
7393,7393,Michael Williams,M,11,Shelton High School,95,48
7394,7394,Lawrence Williamson,M,11,Shelton High School,51,57
7395,7395,Christian Gonzalez,M,10,Shelton High School,47,91
7396,7396,Elizabeth Mitchell,F,9,Shelton High School,54,83
7397,7397,Nathan Brown,M,11,Shelton High School,55,60
7398,7398,Dorothy Ballard,F,9,Shelton High School,92,50
7399,7399,Katherine Fitzpatrick,F,12,Shelton High School,50,62
7400,7400,Stacey Carter,F,12,Shelton High School,72,78
7401,7401,Nathan Nelson,M,9,Shelton High School,74,77
7402,7402,Samantha Buchanan DDS,F,9,Shelton High School,73,77
7403,7403,Jason Rodriguez,M,10,Shelton High School,68,72
7404,7404,Lindsay Campos,F,10,Shelton High School,65,46
7405,7405,Michael Armstrong,M,12,Shelton High School,63,73
7406,7406,John Walker,M,11,Shelton High School,70,47
7407,7407,Jordan Miller,M,12,Shelton High School,55,60
7408,7408,Kenneth Turner,M,9,Shelton High School,77,92
7409,7409,Lance Griffin,M,10,Shelton High School,83,53
7410,7410,Mary James,F,12,Shelton High School,95,51
7411,7411,Bruce Chavez,M,9,Shelton High School,63,66
7412,7412,Dana Fowler,F,12,Shelton High School,89,69
7413,7413,Robert Esparza,M,10,Shelton High School,64,77
7414,7414,Joshua Thomas,M,12,Shelton High School,94,80
7415,7415,Kimberly Duarte,F,10,Shelton High School,52,45
7416,7416,Catherine Sandoval,F,9,Shelton High School,63,75
7417,7417,Robert Sandoval,M,12,Shelton High School,66,59
7418,7418,John Black,M,11,Shelton High School,46,60
7419,7419,Carlos Lopez,M,12,Shelton High School,56,72
7420,7420,Ann Hunter,F,10,Shelton High School,96,81
7421,7421,Mr. Cameron Singh,M,9,Shelton High School,59,91
7422,7422,Robert Campbell,M,10,Shelton High School,81,69
7423,7423,Christina Garcia,F,11,Shelton High School,71,69
7424,7424,James Murphy,M,10,Shelton High School,91,95
7425,7425,Judy Love,F,9,Shelton High School,89,83
7426,7426,Alexandra Glass,F,10,Shelton High School,77,93
7427,7427,Jared Ryan,M,10,Shelton High School,77,62
7428,7428,Cathy Bennett,F,10,Shelton High School,51,88
7429,7429,Mary Stewart,F,11,Shelton High School,58,71
7430,7430,Matthew Wong,M,11,Shelton High School,66,91
7431,7431,Erin Davis,F,9,Shelton High School,52,95
7432,7432,Brian Harris,M,10,Shelton High School,45,95
7433,7433,Anthony Martinez,M,9,Shelton High School,92,57
7434,7434,Matthew Swanson,M,10,Shelton High School,85,67
7435,7435,Samuel Williams,M,10,Shelton High School,66,90
7436,7436,Brandon Sanchez,M,10,Shelton High School,63,55
7437,7437,Tamara Hill,F,10,Shelton High School,70,80
7438,7438,Jamie Scott,F,9,Shelton High School,65,79
7439,7439,Jeremy Wilson,M,10,Shelton High School,62,80
7440,7440,Scott Taylor,M,11,Shelton High School,87,63
7441,7441,Julia Mcneil,F,12,Shelton High School,56,68
7442,7442,Wendy Berry,F,12,Shelton High School,51,52
7443,7443,Jacob Butler,M,9,Shelton High School,91,67
7444,7444,Michael Bates,M,12,Shelton High School,70,62
7445,7445,Mr. Steven Davis,M,12,Shelton High School,74,79
7446,7446,Eric Wade,M,9,Shelton High School,44,93
7447,7447,George Williams,M,10,Shelton High School,51,75
7448,7448,Katelyn Herring,F,12,Shelton High School,68,90
7449,7449,Kyle Wood,M,10,Shelton High School,68,49
7450,7450,Ronald Davis,M,9,Shelton High School,90,84
7451,7451,Haley Morris,F,11,Shelton High School,49,96
7452,7452,James Morgan,M,9,Shelton High School,83,96
7453,7453,Rachel Marks,F,9,Shelton High School,83,49
7454,7454,James Richardson,M,10,Shelton High School,74,85
7455,7455,Brandi Hartman,F,9,Shelton High School,67,96
7456,7456,Mary Wagner,F,11,Shelton High School,59,95
7457,7457,Jason Underwood,M,10,Shelton High School,63,69
7458,7458,Robert Yoder,M,11,Shelton High School,80,55
7459,7459,Alicia Harrison,F,9,Shelton High School,79,77
7460,7460,Nicole Barber,F,9,Shelton High School,46,97
7461,7461,Ashley Gutierrez,F,11,Shelton High School,62,70
7462,7462,Donna Bright,F,12,Shelton High School,73,65
7463,7463,Scott Stanley,M,9,Shelton High School,65,57
7464,7464,Jessica Vargas,F,9,Shelton High School,61,88
7465,7465,Michael Flynn,M,9,Shelton High School,64,60
7466,7466,Christina Leonard,F,10,Shelton High School,89,59
7467,7467,Richard Gonzales,M,9,Shelton High School,49,75
7468,7468,Emily English,F,9,Shelton High School,86,82
7469,7469,Ruth Martinez MD,F,10,Shelton High School,67,70
7470,7470,George White DDS,M,11,Shelton High School,63,46
7471,7471,Jasmine Reid,F,9,Shelton High School,60,53
7472,7472,Michael Johnson,M,11,Shelton High School,86,97
7473,7473,David Perez,M,9,Shelton High School,60,57
7474,7474,Jerry Preston,M,12,Shelton High School,73,64
7475,7475,Elizabeth Campos,F,10,Shelton High School,93,47
7476,7476,Shelly Marshall,F,11,Shelton High School,83,72
7477,7477,Christopher Hernandez,M,11,Shelton High School,43,58
7478,7478,Kenneth Thompson,M,11,Shelton High School,45,71
7479,7479,Dawn Mckenzie,F,9,Shelton High School,65,48
7480,7480,Jeffrey Richardson,M,12,Shelton High School,97,89
7481,7481,Danielle Kerr,F,12,Shelton High School,54,64
7482,7482,Timothy Wong,M,9,Shelton High School,96,89
7483,7483,Denise Murphy,F,12,Shelton High School,98,89
7484,7484,Steve Torres,M,12,Shelton High School,63,99
7485,7485,Brent Ramirez,M,11,Shelton High School,92,53
7486,7486,April Ryan,F,11,Shelton High School,53,85
7487,7487,Jack Rodgers,M,9,Shelton High School,43,86
7488,7488,Joseph Figueroa,M,12,Shelton High School,47,68
7489,7489,Kevin Crawford,M,11,Shelton High School,62,86
7490,7490,Douglas Rangel,M,10,Shelton High School,83,48
7491,7491,Teresa Bailey,F,11,Shelton High School,87,58
7492,7492,Philip Nunez,M,11,Shelton High School,50,75
7493,7493,Frank Campbell,M,12,Shelton High School,71,68
7494,7494,William Bean,M,9,Shelton High School,52,73
7495,7495,Stephanie Harris,F,12,Shelton High School,69,61
7496,7496,Luis Byrd,M,11,Shelton High School,89,68
7497,7497,Marcus Graham,M,10,Shelton High School,44,90
7498,7498,Hannah Brown,F,11,Shelton High School,67,57
7499,7499,Elizabeth Campbell,F,11,Shelton High School,43,74
7500,7500,Sherri Jones,F,11,Shelton High School,91,77
7501,7501,Sara Richardson,F,10,Shelton High School,71,92
7502,7502,Theresa Pollard,F,11,Shelton High School,93,89
7503,7503,Bobby Savage,M,9,Shelton High School,73,94
7504,7504,Sarah Flores,F,11,Shelton High School,60,78
7505,7505,Gregory Hampton,M,9,Shelton High School,51,71
7506,7506,Lonnie Hawkins,M,11,Shelton High School,68,52
7507,7507,James Reed,M,12,Shelton High School,55,74
7508,7508,Robert Randolph,M,11,Shelton High School,68,89
7509,7509,Jacob Andersen,M,12,Shelton High School,46,67
7510,7510,Nathan Ellis,M,10,Shelton High School,43,54
7511,7511,Patricia Olsen,F,11,Shelton High School,45,46
7512,7512,Michael Gamble,M,9,Shelton High School,44,74
7513,7513,Joshua Garrison PhD,M,12,Shelton High School,49,69
7514,7514,Scott Ramirez,M,10,Shelton High School,44,91
7515,7515,Krista Carrillo,F,10,Shelton High School,75,50
7516,7516,Kimberly Gonzales,F,10,Shelton High School,71,70
7517,7517,Felicia Schneider,F,11,Shelton High School,95,56
7518,7518,Douglas Lucero,M,9,Shelton High School,60,72
7519,7519,Melissa Williams,F,10,Shelton High School,98,57
7520,7520,Billy Hayes,M,12,Shelton High School,73,77
7521,7521,Patricia Hughes,F,12,Shelton High School,43,67
7522,7522,Madison Bailey,F,12,Shelton High School,48,95
7523,7523,Eric Zimmerman,M,11,Shelton High School,59,68
7524,7524,Mitchell Brown,M,9,Shelton High School,76,90
7525,7525,Mr. Nicholas Rodriguez DVM,M,9,Shelton High School,62,54
7526,7526,Nancy Olson,F,9,Shelton High School,90,51
7527,7527,Jacob Hamilton,M,9,Shelton High School,44,89
7528,7528,Meagan Graves,F,12,Shelton High School,96,64
7529,7529,William Frazier,M,11,Shelton High School,75,71
7530,7530,Scott Shaw,M,12,Shelton High School,66,69
7531,7531,Robin Williams,F,10,Shelton High School,52,69
7532,7532,Aaron Fields,M,11,Shelton High School,78,68
7533,7533,Stacey Greene,F,11,Shelton High School,85,63
7534,7534,Lisa Dunlap,F,11,Shelton High School,49,64
7535,7535,Tommy Jackson,M,9,Shelton High School,68,62
7536,7536,Kaylee Casey,F,9,Shelton High School,66,92
7537,7537,Lydia Jones,F,11,Shelton High School,46,79
7538,7538,Danielle Hart,F,12,Shelton High School,87,66
7539,7539,Lisa Hoover,F,11,Shelton High School,53,65
7540,7540,David Brown,M,9,Shelton High School,48,53
7541,7541,Erin Sanchez,F,11,Shelton High School,87,45
7542,7542,Lisa Wiley,F,10,Shelton High School,55,81
7543,7543,Rebecca Oneal,F,9,Shelton High School,61,72
7544,7544,Debra Clark,F,10,Shelton High School,95,69
7545,7545,Dawn Cummings,F,10,Shelton High School,44,85
7546,7546,Brittney May,F,12,Shelton High School,64,99
7547,7547,Jamie Ross,F,10,Shelton High School,47,50
7548,7548,Laura Johnson,F,12,Shelton High School,67,68
7549,7549,Cindy Boone,F,10,Shelton High School,43,89
7550,7550,Leslie Huffman,F,9,Shelton High School,50,82
7551,7551,Christopher Berry,M,9,Shelton High School,94,77
7552,7552,Alexander Hunter,M,12,Shelton High School,46,79
7553,7553,Kenneth Hayes,M,12,Shelton High School,98,97
7554,7554,Kristy Garcia,F,10,Shelton High School,45,79
7555,7555,Joanne Baldwin,F,9,Shelton High School,53,69
7556,7556,Meghan Mcconnell,F,9,Shelton High School,97,61
7557,7557,Thomas Johnson,M,9,Shelton High School,99,83
7558,7558,Matthew Fletcher,M,9,Shelton High School,44,65
7559,7559,Seth Wilson,M,9,Shelton High School,44,52
7560,7560,Cory Greene,M,10,Shelton High School,88,76
7561,7561,Miguel Lynch,M,11,Shelton High School,61,54
7562,7562,William Cooper,M,9,Shelton High School,99,45
7563,7563,David Ayala,M,10,Shelton High School,72,69
7564,7564,Glen Beck,M,12,Shelton High School,65,89
7565,7565,Daniel Stanley,M,10,Shelton High School,69,91
7566,7566,Amy Morales,F,11,Shelton High School,83,90
7567,7567,Michael Richardson,M,11,Shelton High School,68,63
7568,7568,Chelsea Peterson,F,12,Shelton High School,84,89
7569,7569,Francisco Smith,M,9,Shelton High School,50,67
7570,7570,Brian Bush,M,12,Shelton High School,48,61
7571,7571,Michelle Ramos,F,12,Shelton High School,77,86
7572,7572,Calvin Tucker,M,10,Shelton High School,95,74
7573,7573,Jason Anderson,M,11,Shelton High School,93,82
7574,7574,Joshua Barron,M,12,Shelton High School,60,68
7575,7575,Jessica Weber,F,9,Shelton High School,99,88
7576,7576,Lisa Garcia,F,11,Shelton High School,57,73
7577,7577,Zachary Vasquez,M,9,Shelton High School,75,54
7578,7578,James Perez,M,9,Shelton High School,53,90
7579,7579,Anne Booker,F,10,Shelton High School,97,86
7580,7580,Kayla Dennis,F,9,Shelton High School,61,76
7581,7581,Stephanie Rios,F,10,Shelton High School,56,95
7582,7582,Barbara Duffy,F,11,Shelton High School,65,72
7583,7583,Ms. Sarah Ray DVM,F,10,Shelton High School,50,54
7584,7584,Patrick Johnson,M,11,Shelton High School,93,68
7585,7585,Melanie Wallace,F,11,Shelton High School,59,96
7586,7586,Brandon Merritt,M,12,Shelton High School,68,92
7587,7587,Sherry Boyd,F,10,Shelton High School,48,67
7588,7588,Derrick Cox,M,9,Shelton High School,82,51
7589,7589,Emily Thompson,F,10,Shelton High School,90,69
7590,7590,Pamela Kirk,F,11,Shelton High School,59,92
